create_date,uuid,label,action,pose,usrn_len,pswd_len,total_time,hold-time,inter-time,distance
2023-09-18-16:34:00,bbbc455e9f4b4f3daf9795f61b1dbdad,nanjing,2,1,6,7,5151,"[37, 59, 60, 43, 75, 75, 59, 58, 63, 74, 71, 49, 65]","[0, 191, 190, 151, 168, 175, 1192, 219, 193, 184, 156, 232, 267]","[0, 51.08448328646294, 67.53786999915124, 20.70576868133244, 20.230907664865885, 18.723654102133892, 76.08993848688009, 32.3109513953302, 88.98007671475918, 102.77270339027979, 95.96904945301154, 39.81244868195848, 33.02751551715725]"
2023-09-18-16:34:32,9c388ba4c8944d058c5705872131baaf,nanjing,2,2,6,7,6504,"[80, 60, 78, 80, 89, 83, 46, 64, 40, 70, 66, 89, 59]","[0, 256, 285, 186, 242, 216, 1020, 209, 244, 204, 208, 186, 312]","[0, 126.99446033804848, 107.71242356888636, 78.08793550504959, 134.93665673521295, 108.56626956955242, 121.52609089070842, 44.662071083043436, 107.96219818546807, 89.1275558022559, 54.59669691476127, 105.42613957088118, 46.368963313825205]"
2023-09-18-16:35:15,05497cee1e524759834e6db68374d581,nanjing,2,3,8,9,4646,"[68, 92, 159, 106, 118, 91, 93, 101, 74, 86, 89, 156, 163, 102, 112, 102, 51]","[0, 116, 94, 54, 42, 79, 37, 76, 767, 196, 33, 150, 32, 41, 60, 90, 271]","[0, 95.87171808761637, 132.59010754134746, 222.78382319624652, 176.76751050415092, 86.25925061683616, 146.2621081988948, 211.45723469912622, 160.80008338779652, 93.67994349224563, 167.07016496433573, 238.84806512244967, 167.01236518625922, 111.23084565494469, 174.37112503907866, 142.5918382465122, 103.14727100345608]"
2023-09-18-17:21:25,dcdc98cc4409469f9318847194ed3556,qiaonan,1,1,11,7,10347,"[71, 76, 67, 69, 80, 97, 31, 79, 32, 80, 121, 60, 53, 68, 69, 36, 78, 22]","[0, 549, 385, 439, 164, 538, 269, 274, 327, 362, 579, 1767, 461, 277, 363, 323, 319, 395]","[0, 295.24717565008604, 126.57271847133762, 123.42229362952253, 45.761154786874684, 241.37553454659547, 43.08739058054996, 88.79241117441792, 82.4756900041792, 235.27536478262482, 230.86626727642835, 362.64482255945296, 278.0361182043595, 282.99215064941023, 330.17052936961124, 157.44184361185938, 234.44774169264582, 225.259023654466]"
2023-09-18-17:22:14,50a4e2759a7b455e93e7c382e052fe29,qiaonan,1,2,11,7,9454,"[65, 71, 65, 74, 54, 57, 30, 62, 63, 70, 60, 60, 52, 53, 60, 47, 42, 59]","[0, 506, 393, 362, 135, 458, 285, 154, 163, 356, 421, 1054, 405, 396, 870, 341, 413, 447]","[0, 288.40054218337707, 134.5153208381089, 114.38223312714241, 39.214704235026495, 241.49026149888869, 54.66150890383767, 95.6969606188395, 91.16421840718795, 245.03307731080565, 237.7351232694648, 368.1763674058851, 284.94670760608835, 284.1263603408663, 326.68324939306325, 130.109790725754, 235.2272681373983, 224.09751840727296]"
2023-09-18-17:23:02,406dd98a3c7d409788380e4b1ab1ae0f,qiaonan,1,3,11,7,5401,"[80, 72, 78, 76, 61, 66, 32, 55, 65, 60, 41, 29, 73, 80, 58, 79, 57, 57]","[0, 80, 155, 211, 155, 166, 218, 128, 110, 14, 70, 1235, 39, 88, 39, 287, 65, 14]","[0, 284.1007513685732, 130.11143699287948, 118.99148477793372, 41.31210804409159, 240.9962845087092, 54.79740676733521, 89.58558538112975, 78.56475888709255, 235.15604892695993, 237.1354646495282, 369.53409449621887, 273.4788411999222, 250.88142585883085, 303.8679017373243, 130.67349805492466, 238.35725288553553, 237.67088658655103]"
2023-09-18-17:23:39,0a02b218f497424bad9d3ddc78a11453,qiaonan,1,4,11,7,10126,"[48, 61, 44, 68, 48, 72, 33, 52, 32, 35, 52, 50, 45, 42, 59, 55, 45, 39]","[0, 484, 382, 562, 145, 679, 250, 338, 290, 387, 476, 1344, 878, 333, 390, 322, 338, 418]","[0, 287.88090039191064, 132.90540976212003, 117.61466921748642, 45.46189270331471, 243.8514834793864, 53.23356384308341, 96.97471796476866, 96.50697093296503, 264.7736492694795, 251.60438844867454, 367.30774921193756, 291.51604905094564, 266.192610410543, 301.61876153650655, 130.74692211672473, 220.06115555932425, 232.00982567636984]"
2023-09-18-17:24:17,62ebd4624dfe4779bd4c3302f3077f70,qiaonan,1,5,11,7,6473,"[31, 47, 71, 84, 56, 52, 33, 40, 73, 65, 50, 32, 76, 67, 42, 93, 72, 58]","[0, 88, 225, 581, 175, 207, 281, 222, 179, 46, 126, 1250, 75, 32, 69, 275, 49, 24]","[0, 287.7738536178275, 121.22113143702262, 112.37427720553097, 36.97249523467999, 229.75082739619015, 67.44244695699291, 107.00168219065303, 91.83560336427728, 243.53758184462436, 239.09802526617608, 368.79410901007856, 290.92172981382834, 270.04071900710676, 318.3479289660212, 126.60238579114964, 234.71692237067802, 239.26822271490246]"
2023-09-18-17:24:52,b5cedc2272124de5ae5b7ab3ab37eeab,qiaonan,2,1,11,7,10027,"[30, 63, 58, 71, 59, 87, 32, 73, 72, 41, 32, 57, 61, 39, 71, 69, 70, 71]","[0, 530, 367, 393, 166, 439, 242, 176, 161, 365, 401, 1851, 459, 354, 370, 276, 323, 453]","[0, 296.6443391673119, 139.0468972687553, 118.65599398837477, 40.50314458817251, 254.21951945134785, 42.10454570061019, 87.98496406696732, 84.77418799619838, 250.15178362551106, 255.8145949845027, 371.36608539115383, 275.44423267419313, 265.5887239439858, 317.1852481414175, 152.64963571943633, 223.2061666775658, 223.35294445441423]"
2023-09-18-17:25:30,38894542aef5484787b4d1c5066324c3,qiaonan,2,2,11,7,10769,"[48, 53, 36, 72, 52, 94, 65, 55, 29, 67, 37, 38, 59, 56, 35, 57, 48, 56]","[0, 490, 372, 466, 161, 676, 175, 919, 292, 323, 397, 1337, 547, 514, 498, 440, 384, 433]","[0, 275.2467897918869, 125.34436591473006, 107.16056742904445, 41.75373944186873, 228.0844456211744, 48.6942616093523, 88.70399231236813, 92.9654196839668, 249.49783484238898, 223.76868272424764, 344.1430481997117, 279.51324473352247, 265.475523772152, 308.6370890679329, 128.51838896987934, 252.95461143948845, 258.45836816391756]"
2023-09-18-17:26:00,9d664caa0f7c49cfbe977231350614ca,qiaonan,2,3,11,7,6254,"[87, 62, 70, 72, 82, 71, 33, 24, 72, 82, 80, 28, 74, 80, 81, 81, 65, 70]","[0, 131, 115, 241, 168, 144, 227, 142, 345, 368, 54, 1389, 72, 63, 78, 248, 72, 10]","[0, 293.28578400097024, 146.24513677416715, 110.7896081984157, 36.88589299260938, 248.81384989928975, 51.38476186568807, 81.28814447040553, 72.55760175739294, 241.7724132107307, 238.53493882682199, 365.7076374116558, 276.464522713877, 255.63458141693204, 310.49301354621196, 147.41963707907897, 218.66326269397038, 232.5192096767542]"
2023-09-18-18:35:46,cc402a7b42b34886896823e640aa4f73,yangqingpeng,2,1,11,12,15561,"[77, 43, 78, 1, 78, 81, 59, 88, 68, 61, 40, 59, 56, 80, 59, 88, 72, 74, 48, 1, 56, 71, 60]","[0, 835, 394, 258, 491, 111, 266, 448, 589, 149, 172, 6169, 222, 470, 102, 245, 597, 145, 89, 339, 378, 354, 99]","[0, 63.302624133776796, 116.98812855252545, 181.37040062320597, 225.71491360169853, 63.34122757818257, 283.009618996324, 233.0610315871027, 132.4847999667216, 46.76299581696812, 50.42265804620424, 172.2959340463056, 149.7256750787178, 204.07406063050306, 62.05732117253462, 177.59379368535252, 250.42208812766944, 99.7474588927234, 67.66666666666664, 160.1624175641714, 249.39771895954107, 171.7947742058659, 72.22341879350643]"
2023-09-18-18:36:29,6d83731bf47b4b65980e9002fb54b8dc,yangqingpeng,2,2,11,12,14650,"[66, 34, 71, 68, 57, 53, 1, 93, 72, 79, 73, 65, 72, 47, 44, 87, 64, 2, 88, 89, 82, 1, 75, 83, 69]","[0, 592, 560, 407, 650, 419, 522, 583, 477, 184, 119, 1766, 478, 864, 427, 472, 138, 483, 464, 240, 104, 1008, 431, 344, 188]","[0, 61.17824595211747, 127.23250807522076, 186.44331876232818, 208.6988793027462, 78.94864716313309, 291.07081994288296, 252.4141218095551, 156.00890287986067, 34.464152068167564, 44.33333333333333, 166.17326967823544, 157.53659186924725, 288.40268915374406, 285.3428736722814, 220.5813027233068, 96.05843129169988, 161.1793342143396, 246.70472679343263, 99.4345122290154, 64.11274790901132, 148.56236999246403, 253.56568292171465, 179.96357656172788, 90.33579332443786]"
2023-09-18-18:37:00,a293a3d8113948278d1db1500a6c7ed3,yangqingpeng,2,3,11,12,6854,"[55, 60, 61, 32, 31, 57, 76, 57, 66, 60, 54, 90, 36, 74, 57, 54, 64, 74, 46, 36, 40, 64, 44]","[0, 132, 597, 139, 121, 204, 203, 93, 237, 127, 149, 1000, 88, 215, 76, 192, 103, 87, 81, 251, 195, 113, 101]","[0, 67.36302975503536, 116.10770861575038, 185.36960076800318, 213.67602683605955, 69.36217348894938, 285.42755453685425, 256.8244104009154, 146.41872982799862, 40.73355155424362, 68.33333333333334, 177.79045093717616, 171.64821907351998, 197.95903055374305, 71.80374487293663, 152.1187401706677, 238.00373479796022, 95.24763047504703, 84.31488599292535, 163.32551001672155, 228.3627718249092, 163.46933113652298, 69.82676977905946]"
2023-09-18-18:44:38,164c449ae8454c1fa172fee2b962464f,ruanyouxiang,2,1,11,12,34105,"[71, 47, 79, 53, 83, 68, 77, 0, 63, 59, 79, 69, 70, 53, 15, 54, 59, 72, 62, 70, 77, 60, 46, 87, 63, 46, 62, 54, 84, 93, 81, 109, 94, 85, 78, 60, 88, 80, 100, 1, 59, 52, 53, 1, 62, 52, 62, 67, 62, 38, 52, 60, 65, 52, 62, 70, 79, 69, 35, 60, 63, 29]","[0, 496, 1173, 99, 82, 495, 514, 468, 566, 400, 374, 240, 1936, 496, 500, 503, 1150, 260, 242, 1910, 105, 75, 101, 97, 106, 1286, 130, 99, 93, 66, 96, 77, 89, 101, 81, 102, 98, 73, 90, 645, 596, 116, 388, 434, 1184, 479, 301, 587, 301, 286, 3646, 447, 373, 560, 235, 294, 276, 561, 326, 391, 577, 212]","[0, 111.65611443456646, 273.74104580104535, 6.384796394561067, 2.4502869729890824, 188.98288612993503, 105.78414416277138, 226.12436083381198, 204.9658889303291, 88.19254946564364, 100.21354153132198, 77.94872613615951, 172.965867749247, 212.48122159675663, 241.8795622954738, 227.61831573107204, 63.726037162999525, 78.72033171296978, 67.64019006847926, 133.8032166326729, 4.178161228339567, 3.052278861768695, 4.198679107767108, 5.223145603944045, 8.875220067694096, 25.905251036228158, 24.25974353223875, 3.885570260592388, 2.7901892856937143, 4.475628447492039, 5.852349955359813, 3.605551275463989, 8.024376922852017, 1.3050383136138188, 1.0174262872562316, 9.686693514817117, 5.247022965453839, 2.9908715285013496, 4.170675155175718, 318.7257650100632, 246.00257239508693, 4.700814424118442, 110.37905216231019, 176.71256896794293, 212.1475109593558, 139.18749999999997, 71.36487450069536, 171.12501141344006, 27.189726920291054, 66.91076730429864, 83.81371177349205, 102.70902847973005, 204.19629993280975, 198.8757463845202, 99.24702845047806, 102.21607016511638, 76.66803950310712, 168.09049367082005, 200.82860579670913, 234.99867852022058, 203.59519617675167, 66.83497634098481]"
2023-09-18-18:45:16,49217cc60a134279885946fb8c23a271,ruanyouxiang,2,2,11,12,15273,"[1, 54, 53, 62, 1, 79, 44, 1, 78, 54, 69, 55, 70, 47, 55, 54, 70, 43, 34, 58, 62, 59, 45]","[0, 617, 335, 502, 646, 560, 624, 544, 516, 228, 364, 3170, 452, 414, 501, 299, 400, 372, 547, 598, 454, 464, 236]","[0, 251.57263178354674, 5.457577873929057, 98.79368100364513, 174.12612167621486, 211.08208008083014, 149.62379907621644, 68.93081336564947, 186.08843663699255, 36.929197459462884, 82.92148488932166, 98.27261985161482, 113.83007140580207, 203.8755843799105, 194.7646015065366, 100.79763917126235, 99.12691123630351, 76.96338922663162, 157.22905762771714, 202.90719091495993, 242.3003446783557, 201.9172266208359, 83.39451139763335]"
2023-09-18-18:45:51,2a18c0d750d04313b007cbc1509ee52c,ruanyouxiang,2,3,11,12,9928,"[1, 68, 61, 55, 5, 53, 49, 3, 44, 49, 39, 67, 48, 48, 46, 54, 51, 48, 52, 66, 32, 71, 53]","[0, 532, 100, 187, 183, 135, 99, 219, 131, 130, 185, 1126, 203, 31, 59, 1319, 319, 154, 415, 242, 126, 105, 140]","[0, 247.67422056251633, 3.72596464019722, 110.98989959676508, 179.0365273484715, 212.45282564607135, 146.0097519217466, 70.96411945483436, 178.3146468500274, 37.68169524119104, 81.58194212722567, 95.57770480739742, 109.82061011599781, 206.18696953554073, 215.2261619349516, 101.09341673051712, 109.8447946251892, 72.03517478461475, 167.06728154399352, 211.1224652008876, 257.6334984648735, 213.9118174038078, 78.93158627887824]"
2023-09-18-18:46:28,32a7eb60926b4989abfcb6dc41c30144,ruanyouxiang,1,1,11,12,13464,"[1, 59, 48, 61, 1, 60, 38, 0, 62, 68, 36, 37, 55, 78, 47, 1, 37, 57, 77, 47, 81, 63, 24, 70, 71]","[0, 1012, 106, 327, 403, 388, 715, 265, 260, 186, 182, 875, 309, 1456, 357, 777, 540, 269, 323, 237, 371, 314, 339, 445, 358]","[0, 244.40671948874478, 2.0348525745124633, 114.50027292543888, 193.59644116370006, 218.6628844391521, 142.38163944132683, 71.73785829323315, 176.25400039786328, 32.76556166541327, 94.16418921888511, 166.67532529591773, 191.75950310545235, 88.01813112222959, 98.19259216585536, 203.974052424567, 208.708903140235, 89.05778496291046, 97.02055597269063, 62.73985226711963, 178.15097398344471, 208.05732758665337, 242.42811434526314, 212.86411818928056, 74.16798922041772]"
2023-09-18-18:47:05,cc17b5852e9b4323912ea349be7389fa,ruanyouxiang,1,2,11,12,12769,"[1, 80, 46, 44, 0, 45, 78, 1, 37, 79, 55, 61, 46, 48, 36, 64, 47, 49, 30, 53, 56, 51, 47]","[0, 709, 129, 691, 1323, 368, 390, 365, 343, 172, 209, 1173, 374, 371, 537, 268, 388, 365, 532, 561, 438, 447, 209]","[0, 244.43688474737192, 4.163175620845222, 80.75408755134316, 163.615235575725, 224.19092379599132, 145.14873836861275, 87.3889697344579, 183.75425165149238, 43.118024798220986, 86.57118638727322, 98.44367044152712, 103.47404943390396, 204.99575071815514, 209.30961665676043, 111.00552491880754, 108.68383403823218, 77.01227580717243, 181.30693071418975, 215.46669007354708, 241.46480074743812, 199.7320177293816, 70.05647833177171]"
2023-09-18-18:47:51,a002f7e3ccca4f378efee85df98bbfd0,ruanyouxiang,1,3,11,12,8367,"[1, 54, 62, 73, 1, 45, 63, 1, 53, 37, 45, 53, 62, 47, 62, 53, 47, 45, 46, 53, 40, 52, 55]","[0, 591, 97, 249, 205, 310, 131, 189, 93, 117, 109, 1916, 163, 72, 35, 195, 211, 210, 374, 196, 128, 85, 163]","[0, 245.55002831653266, 4.988267484808729, 100.4117305149154, 171.36771729602395, 215.1251452643321, 139.1464634162507, 73.22610531770756, 174.85084045051082, 42.56910741664664, 89.4666706447155, 94.55365953388583, 105.94811893681737, 207.36987636829028, 218.9718963845589, 111.97237382497524, 115.55318715855479, 80.83444211009312, 161.4809513727548, 206.95444094051228, 253.5648955395837, 211.34606728361425, 95.83579706977973]"
2023-09-18-18:48:26,603e76744ebd477a9b0b9b614d4a8f7c,ruanyouxiang,1,4,11,12,14406,"[15, 72, 62, 63, 3, 68, 59, 0, 51, 53, 63, 46, 53, 70, 60, 37, 51, 47, 63, 40, 55, 55, 14, 72, 24]","[0, 858, 147, 274, 556, 495, 489, 275, 277, 141, 130, 1433, 1023, 575, 554, 303, 829, 210, 412, 209, 485, 396, 325, 427, 209]","[0, 248.25453168069257, 4.820610049568415, 103.175972251295, 180.3126299826221, 221.20618386756277, 145.93783458205755, 73.84004037444726, 175.96097756320856, 34.89817778194157, 73.44813752744177, 84.46017113298137, 205.78860560126378, 197.16088370287852, 95.20906272514188, 197.9419106707824, 198.82862045616068, 101.08769784820505, 105.86239963391154, 69.80917069053318, 182.34352238631894, 205.70156249406566, 235.09615718892553, 199.24459881324262, 58.30030687097624]"
2023-09-18-18:48:50,e7de696795ff47fd96319796dd585e7e,ruanyouxiang,1,5,11,12,5592,"[2, 63, 56, 62, 0, 55, 54, 46, 63, 54, 45, 59, 53, 44, 71, 56, 52, 57, 30, 55, 38, 54, 45]","[0, 189, 105, 130, 194, 39, 100, 209, 74, 123, 90, 1137, 91, 68, 26, 114, 139, 107, 87, 74, 58, 82, 108]","[0, 246.5700014701707, 3.1875, 107.89353838390876, 173.625281227274, 208.00271369924477, 129.3477930329698, 75.61252479748312, 172.75254384885332, 50.06640122127813, 84.02847824547342, 84.90116036456746, 111.35265628847836, 199.10252737283372, 207.54782957790718, 111.18481236212075, 99.84317781526184, 60.01383304080816, 163.4891170881108, 202.89692002652475, 248.14688977750654, 205.96014670622566, 81.98706548139164]"
2023-09-18-19:05:14,4d738ec0ac724cba9c91d1ba43e553ce,yangquanguo,1,1,11,11,20102,"[2, 71, 55, 78, 90, 62, 88, 72, 85, 56, 71, 47, 46, 80, 70, 40, 71, 61, 21, 80, 65, 91]","[0, 908, 413, 582, 139, 813, 812, 447, 190, 270, 605, 3549, 615, 1477, 313, 462, 671, 570, 953, 644, 612, 477]","[0, 249.68469004815745, 28.666666666666686, 72.19726064363138, 4.013864859597445, 166.38142257408967, 143.50919444024797, 137.41623711273073, 44.816911490591984, 52.00427332868371, 181.71834127449975, 54.55680016683934, 167.45413965885973, 192.81107621480442, 60.81757786839085, 172.5578807885117, 204.6669381105692, 195.93479641055197, 195.0296273789076, 64.06680541087991, 67.90270817705121, 74.74103439357944]"
2023-09-18-19:06:02,71db3e550cb44fdb932a9027f8db53cc,yangquanguo,1,2,11,11,15213,"[47, 81, 54, 61, 68, 37, 62, 62, 65, 52, 45, 62, 34, 54, 64, 52, 55, 37, 57, 55, 75, 69]","[0, 738, 238, 622, 165, 571, 516, 638, 212, 363, 459, 2477, 510, 505, 254, 481, 491, 446, 478, 347, 286, 345]","[0, 241.16799124261908, 24.515301344262525, 73.02739212103907, 7.7531355664086385, 177.05303662399518, 134.1495848339126, 136.33374083068685, 38.58036345661409, 47.004136933773054, 168.76759167565316, 65.30781814691956, 171.58711749105436, 199.04780274541537, 70.49428660852205, 172.1359282014588, 220.70921040037172, 218.06624885316134, 206.97289140797588, 78.27586544466378, 81.17539309695054, 65.73515886579347]"
2023-09-18-19:06:45,57aea80a66db4c70a46201c4060f395c,yangquanguo,1,3,11,11,11793,"[70, 61, 71, 53, 56, 58, 37, 75, 81, 78, 51, 68, 73, 61, 54, 48, 53, 54, 71, 62, 52, 37]","[0, 534, 144, 440, 110, 585, 542, 257, 205, 228, 351, 1477, 422, 522, 400, 434, 465, 389, 475, 377, 232, 465]","[0, 253.33421052479716, 34.7978287956144, 67.10025666451988, 0.9428090415820299, 163.3455777723345, 138.00362314084367, 137.00162205041386, 30.74265946711688, 34.52857110020952, 184.00271737123884, 55.154328932550705, 174.73948863633797, 207.45575164089547, 76.1825293474677, 161.01242188104618, 208.6669329071784, 209.87721278034078, 203.81091454799196, 63.87922632245596, 79.30952023559341, 69.0008051482815]"
2023-09-18-19:07:00,0b501938864a463da085f261b0d4eaad,yangqingpeng,1,1,11,12,10482,"[0, 49, 74, 3, 81, 67, 0, 77, 64, 56, 1, 46, 47, 74, 45, 63, 69, 74, 40, 1, 21, 77, 23]","[0, 538, 441, 298, 478, 154, 443, 677, 300, 169, 214, 1555, 299, 451, 114, 250, 393, 180, 104, 348, 305, 289, 109]","[0, 79.31722525544009, 123.00722652664669, 193.80545801281127, 229.38783267160832, 69.33413461075449, 296.27089705950607, 244.00204917172314, 135.39243372918264, 58.92556509887894, 55.54277630799526, 186.36404040360242, 160.9433992985664, 205.2927449061732, 68.69659541944, 164.86021014450054, 232.792945673952, 103.41931906348815, 84.12754866537149, 164.22477820894684, 250.11752792992692, 168.5391481064398, 73.13381950613248]"
2023-09-18-19:07:32,82cf6dda9edd4635bae57ff55f43128f,yangquanguo,1,4,11,11,14247,"[45, 69, 66, 69, 49, 1, 52, 54, 70, 60, 28, 49, 32, 71, 55, 37, 56, 44, 81, 54, 55, 43]","[0, 632, 151, 381, 120, 661, 564, 572, 225, 264, 982, 3064, 511, 530, 214, 412, 475, 427, 406, 446, 254, 375]","[0, 244.03847601920842, 29.734005971464875, 71.3403423347859, 4.013864859597432, 177.67792334571126, 136.33496331543947, 161.0496817755316, 46.9373104375518, 43.68065933568311, 183.3699963340665, 53.22175829071746, 177.8366916271468, 203.38387350033435, 75.43798041364106, 157.92895730535156, 211.11608181282637, 204.51093423634404, 209.1114801035828, 67.31187776974353, 73.9340922714278, 72.27743615941132]"
2023-09-18-19:07:40,0db7465831364c6781e3be1717cefcd4,yangqingpeng,1,2,11,12,15888,"[65, 71, 40, 1, 44, 58, 1, 34, 63, 77, 57, 56, 54, 70, 57, 60, 72, 80, 57, 1, 71, 98, 53]","[0, 393, 256, 281, 420, 122, 936, 432, 325, 145, 127, 1657, 167, 276, 102, 189, 407, 248, 103, 596, 262, 274, 140]","[0, 68.95811933501538, 112.6789934085123, 185.37649377535558, 218.63617673609684, 66.60413734229363, 286.0069929215018, 250.47199887856175, 149.86290030854502, 33.61381990921129, 55.14526271584895, 164.78740512821025, 155.42486573547004, 202.57152371994988, 71.16334886879773, 149.2295025939725, 214.91522876603128, 85.99741598185123, 73.83841216542454, 160.03124694883806, 251.03187048659774, 184.99489482445483, 74.94294125829629]"
2023-09-18-19:08:07,02f0e6d924af4604a718504d0c1e3caa,yangqingpeng,1,3,11,12,5696,"[1, 66, 56, 1, 50, 77, 1, 60, 56, 53, 1, 79, 67, 56, 51, 2, 49, 48, 53, 70, 58, 52, 57]","[0, 89, 264, 158, 112, 141, 198, 3, 257, 114, 177, 936, 77, 26, 78, 137, 55, 103, 66, 179, 90, 90, 88]","[0, 80.33955715862794, 106.67968670536841, 187.66785079555376, 223.0201784592596, 68.65776641348658, 286.3364377014486, 247.37735457303998, 143.17122615944865, 37.48332962798263, 69.71768466863739, 186.10779433197072, 179.15387551239607, 209.12542754157, 70.29145672760586, 162.44554643189068, 248.36040120938947, 89.23688823699656, 73.34924069894049, 155.18662599879184, 239.40040842813022, 172.78438715475554, 80.32780063935246]"
2023-09-18-19:08:16,c72a0003ccc34721afe00182d0d27648,yangquanguo,1,5,11,11,13243,"[79, 60, 42, 52, 53, 1, 42, 98, 106, 108, 50, 54, 53, 62, 38, 0, 59, 62, 63, 53, 54, 44]","[0, 623, 186, 472, 122, 649, 512, 351, 254, 318, 477, 1506, 440, 479, 280, 488, 504, 350, 474, 427, 307, 313]","[0, 247.01102089672938, 39.115214431215946, 66.18912297349165, 5.6960024968782825, 186.30470859440038, 142.950263300834, 154.33477321142578, 34.67307633052225, 29.713446264088738, 176.00126262173362, 63.26838775319705, 182.1211440528285, 211.87129216683522, 85.2323621376033, 166.23310273361452, 225.54058516274972, 213.3106758801454, 224.24317157942625, 82.26042655966341, 71.18208263944574, 79.80323023258873]"
2023-09-18-19:08:41,6e602e291e5341d39f787771ec7732eb,yangqingpeng,1,4,11,11,13547,"[6, 71, 58, 7, 46, 82, 48, 63, 53, 76, 53, 76, 65, 80, 65, 65, 67, 75, 65, 1, 81, 63, 61, 60, 64, 43]","[0, 625, 306, 583, 536, 171, 1196, 333, 411, 488, 691, 358, 483, 181, 127, 1171, 346, 352, 148, 418, 430, 266, 115, 699, 377, 145]","[0, 81.90577241901546, 108.87097358290174, 188.75174760044533, 219.34954347393162, 88.69485767381204, 143.30581131118015, 146.37281168304446, 265.3542705307169, 282.13314429735317, 152.22826427587108, 159.73763210687432, 136.0102120348975, 36.33333333333334, 62.453538286028646, 177.06809738377808, 176.97614402951478, 207.5510646670945, 77.89736837660179, 177.86449274033808, 250.4300745162654, 85.7956227839677, 61.149180061732785, 113.49057719084483, 182.8685016313331, 64.99658110666708]"
2023-09-18-19:09:04,26eabde3d58342e2ab1ac330b72ad2d7,yangqingpeng,1,5,11,12,8288,"[1, 50, 33, 79, 73, 67, 76, 66, 54, 62, 59, 89, 102, 69, 59, 69, 55, 45, 43, 4, 105, 49, 39]","[0, 161, 797, 1256, 104, 248, 99, 45, 324, 117, 69, 865, 49, 118, 101, 124, 242, 138, 103, 437, 171, 121, 103]","[0, 87.335877825528, 73.6938109869328, 139.67661062452638, 207.34297941119468, 82.0548596976438, 291.666857142795, 244.3717568696423, 147.7753550344426, 22.002525107612335, 73.66742081061946, 185.53226733434332, 170.16625856954005, 187.03445909481198, 50.58106804373001, 161.1658910701779, 237.8720477717193, 77.88452991448301, 68.04002090273372, 156.47861053688948, 244.3844875964466, 166.8948438055798, 65.91324264179053]"
2023-09-18-19:09:40,0b86543bc8fd4c0a865c1a003e896d54,yangquanguo,2,1,11,11,18591,"[1, 89, 47, 57, 80, 81, 72, 46, 47, 54, 91, 62, 20, 78, 71, 47, 47, 60, 60, 49, 65, 59, 86, 83]","[0, 744, 394, 833, 228, 899, 900, 544, 221, 286, 549, 2946, 576, 702, 364, 435, 689, 912, 1080, 479, 606, 440, 289, 381]","[0, 253.9503451026948, 42.67838380778314, 81.35040804377618, 14.003967691733335, 174.19943870301202, 138.21279889278625, 138.41202581021957, 38.8100788742077, 49.7069188119499, 189.79579669856875, 68.8831538831439, 166.0873264279969, 205.94632526192083, 63.1444551977624, 164.36409448403126, 178.15099712821643, 135.94851966829205, 119.45059415693352, 202.32537051876503, 198.7810073646094, 72.83543093852057, 73.97371905691314, 60.667582410671]"
2023-09-18-19:10:26,a50581708c54456c8ca27330826c3977,yangquanguo,2,2,11,11,12511,"[46, 60, 48, 54, 56, 27, 49, 41, 48, 56, 52, 54, 62, 53, 55, 40, 63, 38, 36, 40, 63, 66]","[0, 827, 153, 585, 111, 703, 637, 467, 177, 151, 414, 1974, 513, 495, 179, 417, 432, 390, 517, 299, 220, 254]","[0, 241.75860320208298, 29.401436094933242, 76.68478046884893, 10.077477638554033, 157.1255690345923, 134.2799728593624, 144.00154320160755, 37.459607875980545, 27.892651361962713, 164.6720646888503, 53.849584750281764, 171.4474328248231, 209.29750224129396, 68.13793200397103, 172.60616700711736, 220.27306286112747, 212.38225496077163, 202.2992832414391, 72.21341826681366, 79.26467617349412, 69.79334575094617]"
2023-09-18-19:11:13,3d1fd42213ad4938886613cefb178034,yangquanguo,2,3,11,11,9702,"[0, 53, 53, 59, 55, 36, 54, 62, 38, 77, 61, 48, 63, 37, 55, 53, 65, 54, 54, 53, 56, 38]","[0, 676, 130, 299, 102, 391, 401, 605, 235, 365, 579, 1349, 220, 264, 160, 321, 110, 87, 171, 240, 167, 319]","[0, 247.62426734425242, 25.000000000000057, 69.15762993175646, 3.0184617127124733, 170.47124227987675, 147.0003779284635, 143.85370655248647, 42.09645010106091, 33.60224860200745, 176.0886771550693, 63.823541459593486, 172.8981717016631, 217.68989156340928, 73.43099557483274, 172.55884664529827, 214.16219191174815, 209.8194991468196, 228.03752127908936, 83.64807230295273, 69.76946164173677, 71.94596737984845]"
2023-09-18-19:14:25,502b098f31834c24ad9073c52b955af2,xushihao,1,1,11,8,9468,"[54, 79, 65, 73, 54, 54, 75, 64, 71, 76, 83, 83, 56, 72, 84, 82, 48, 45, 61]","[0, 526, 105, 92, 107, 516, 111, 221, 391, 287, 385, 1798, 390, 341, 378, 219, 178, 393, 416]","[0, 144.0506156934319, 3.588278089135542, 1.9460170216420458, 37.85115664245409, 72.97498963635442, 5.266843928807288, 81.11238459638109, 110.56605297742121, 106.52465892261698, 172.07016595515424, 162.6714843920702, 175.970949727303, 157.78976350655836, 151.8354762047379, 73.15057017658687, 70.19297154585965, 209.21651535158017, 283.64424755597923]"
